info function time diff
offload_wait __tgt_rtl_run_target_team_region 109.172530000 0.012025000
offload_return __tgt_rtl_run_target_team_region 109.184555000 0.011333000
data_out_copy-gemm-32-256-256 dgemm_tt_kern 109.195888000 0.012995000
exit_omp-32-256-256 dgemm_tt_kern 109.208883000 2.697272000
data_in_copy-gemm-32-512-512 dgemm_nn_kern 111.906155000 0.714034000
enter_omp-gemm-32-512-512 dgemm_nn_kern 112.620189000 0.015430000
offload_wait __tgt_rtl_run_target_team_region 112.635619000 0.041743000
offload_return __tgt_rtl_run_target_team_region 112.677362000 0.010065000
data_out_copy-gemm-32-512-512 dgemm_nn_kern 112.687427000 0.027067000
exit_omp-32-512-512 dgemm_nn_kern 112.714494000 5.440169000
data_in_copy-gemm-32-512-512 dgemm_nt_kern 118.154663000 0.476469000
enter_omp-gemm-32-512-512 dgemm_nt_kern 118.631132000 0.015189000
offload_wait __tgt_rtl_run_target_team_region 118.646321000 0.043479000
offload_return __tgt_rtl_run_target_team_region 118.689800000 0.010043000
data_out_copy-gemm-32-512-512 dgemm_nt_kern 118.699843000 0.026695000
exit_omp-32-512-512 dgemm_nt_kern 118.726538000 5.173918000
data_in_copy-gemm-32-512-512 dgemm_tn_kern 123.900456000 0.470061000
enter_omp-gemm-32-512-512 dgemm_tn_kern 124.370517000 0.012855000
offload_wait __tgt_rtl_run_target_team_region 124.383372000 0.041591000
offload_return __tgt_rtl_run_target_team_region 124.424963000 0.014555000
data_out_copy-gemm-32-512-512 dgemm_tn_kern 124.439518000 0.078764000
exit_omp-32-512-512 dgemm_tn_kern 124.518282000 5.609690000
data_in_copy-gemm-32-512-512 dgemm_tt_kern 130.127972000 0.470172000
enter_omp-gemm-32-512-512 dgemm_tt_kern 130.598144000 0.014629000
offload_wait __tgt_rtl_run_target_team_region 130.612773000 0.042734000
offload_return __tgt_rtl_run_target_team_region 130.655507000 0.010452000
data_out_copy-gemm-32-512-512 dgemm_tt_kern 130.665959000 0.026283000
exit_omp-32-512-512 dgemm_tt_kern 130.692242000 0.026283000
