info function time diff
data_in_copy-gemm-128-128-128 dgemm_nt_kern 138.231011000 0.096387000
enter_omp-gemm-128-128-128 dgemm_nt_kern 138.327398000 0.015407000
offload_wait __tgt_rtl_run_target_team_region 138.342805000 0.014697000
offload_return __tgt_rtl_run_target_team_region 138.357502000 0.014953000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 138.372455000 0.029290000
exit_omp-128-128-128 dgemm_nt_kern 138.401745000 1.296897000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 139.698642000 0.096122000
enter_omp-gemm-128-128-128 dgemm_nt_kern 139.794764000 0.012964000
offload_wait __tgt_rtl_run_target_team_region 139.807728000 0.016981000
offload_return __tgt_rtl_run_target_team_region 139.824709000 0.012800000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 139.837509000 0.041201000
exit_omp-128-128-128 dgemm_nt_kern 139.878710000 1.301701000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 141.180411000 0.096287000
enter_omp-gemm-128-128-128 dgemm_nt_kern 141.276698000 0.014896000
offload_wait __tgt_rtl_run_target_team_region 141.291594000 0.011887000
offload_return __tgt_rtl_run_target_team_region 141.303481000 0.014452000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 141.317933000 0.027711000
exit_omp-128-128-128 dgemm_nt_kern 141.345644000 1.303193000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 142.648837000 0.091508000
enter_omp-gemm-128-128-128 dgemm_nt_kern 142.740345000 0.012952000
offload_wait __tgt_rtl_run_target_team_region 142.753297000 0.015462000
offload_return __tgt_rtl_run_target_team_region 142.768759000 0.014464000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 142.783223000 0.026706000
exit_omp-128-128-128 dgemm_nt_kern 142.809929000 1.278418000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 144.088347000 0.095951000
enter_omp-gemm-128-128-128 dgemm_nt_kern 144.184298000 0.015443000
offload_wait __tgt_rtl_run_target_team_region 144.199741000 0.013976000
offload_return __tgt_rtl_run_target_team_region 144.213717000 0.016898000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 144.230615000 0.026546000
exit_omp-128-128-128 dgemm_nt_kern 144.257161000 1.307170000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 145.564331000 0.092183000
enter_omp-gemm-128-128-128 dgemm_nt_kern 145.656514000 0.015075000
offload_wait __tgt_rtl_run_target_team_region 145.671589000 0.015076000
offload_return __tgt_rtl_run_target_team_region 145.686665000 0.015439000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 145.702104000 0.025196000
exit_omp-128-128-128 dgemm_nt_kern 145.727300000 1.301049000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 147.028349000 0.104880000
enter_omp-gemm-128-128-128 dgemm_nt_kern 147.133229000 0.015255000
offload_wait __tgt_rtl_run_target_team_region 147.148484000 0.015085000
offload_return __tgt_rtl_run_target_team_region 147.163569000 0.014993000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 147.178562000 0.025744000
exit_omp-128-128-128 dgemm_nt_kern 147.204306000 1.305985000
data_in_copy-gemm-128-128-128 dgemm_nt_kern 148.510291000 0.104496000
enter_omp-gemm-128-128-128 dgemm_nt_kern 148.614787000 0.017369000
offload_wait __tgt_rtl_run_target_team_region 148.632156000 0.016270000
offload_return __tgt_rtl_run_target_team_region 148.648426000 0.014257000
data_out_copy-gemm-128-128-128 dgemm_nt_kern 148.662683000 0.027598000
