info function time diff
data_in_copy-gemm-32-32-32 dgemm_nt_kern 99.132259000 0.004715000
enter_omp-gemm-32-32-32 dgemm_nt_kern 99.136974000 0.026875000
offload_wait __tgt_rtl_run_target_team_region 99.163849000 0.001725000
offload_return __tgt_rtl_run_target_team_region 99.165574000 0.010172000
data_out_copy-gemm-32-32-32 dgemm_nt_kern 99.175746000 0.002136000
exit_omp-32-32-32 dgemm_nt_kern 99.177882000 0.175024000
data_in_copy-gemm-32-32-32 dgemm_nt_kern 99.352906000 0.007292000
enter_omp-gemm-32-32-32 dgemm_nt_kern 99.360198000 0.013035000
offload_wait __tgt_rtl_run_target_team_region 99.373233000 0.001718000
offload_return __tgt_rtl_run_target_team_region 99.374951000 0.015440000
data_out_copy-gemm-32-32-32 dgemm_nt_kern 99.390391000 0.002554000
exit_omp-32-32-32 dgemm_nt_kern 99.392945000 0.176799000
data_in_copy-gemm-32-32-32 dgemm_nt_kern 99.569744000 0.006914000
enter_omp-gemm-32-32-32 dgemm_nt_kern 99.576658000 0.013047000
offload_wait __tgt_rtl_run_target_team_region 99.589705000 0.001722000
offload_return __tgt_rtl_run_target_team_region 99.591427000 0.010110000
data_out_copy-gemm-32-32-32 dgemm_nt_kern 99.601537000 0.004652000
exit_omp-32-32-32 dgemm_nt_kern 99.606189000 0.172843000
data_in_copy-gemm-32-32-32 dgemm_nt_kern 99.779032000 0.006754000
enter_omp-gemm-32-32-32 dgemm_nt_kern 99.785786000 0.012954000
offload_wait __tgt_rtl_run_target_team_region 99.798740000 0.001719000
offload_return __tgt_rtl_run_target_team_region 99.800459000 0.010103000
data_out_copy-gemm-32-32-32 dgemm_nt_kern 99.810562000 0.004247000
exit_omp-32-32-32 dgemm_nt_kern 99.814809000 0.179730000
data_in_copy-gemm-32-32-32 dgemm_nt_kern 99.994539000 0.007801000
enter_omp-gemm-32-32-32 dgemm_nt_kern 100.002340000 0.014472000
offload_wait __tgt_rtl_run_target_team_region 100.016812000 0.003654000
offload_return __tgt_rtl_run_target_team_region 100.020466000 0.010113000
data_out_copy-gemm-32-32-32 dgemm_nt_kern 100.030579000 0.002138000
exit_omp-32-32-32 dgemm_nt_kern 100.032717000 0.213677000
data_in_copy-gemm-64-64-64 dgemm_nt_kern 102.958028000 0.038114000
