info function time diff
offload_return __tgt_rtl_run_target_team_region 208.997587000 0.010181000
data_out_copy-gemm-512-512-512 dgemm_nt_kern 209.007768000 1.321814000
exit_omp-512-512-512 dgemm_nt_kern 210.329582000 58.618672000
data_in_copy-gemm-512-512-512 dgemm_tn_kern 268.948254000 1.564517000
enter_omp-gemm-512-512-512 dgemm_tn_kern 270.512771000 0.013487000
offload_wait __tgt_rtl_run_target_team_region 270.526258000 0.627488000
offload_return __tgt_rtl_run_target_team_region 271.153746000 0.010027000
data_out_copy-gemm-512-512-512 dgemm_tn_kern 271.163773000 1.307763000
exit_omp-512-512-512 dgemm_tn_kern 272.471536000 57.397290000
data_in_copy-gemm-512-512-512 dgemm_tt_kern 329.868826000 1.251073000
enter_omp-gemm-512-512-512 dgemm_tt_kern 331.119899000 0.014966000
offload_wait __tgt_rtl_run_target_team_region 331.134865000 0.644332000
offload_return __tgt_rtl_run_target_team_region 331.779197000 0.009532000
data_out_copy-gemm-512-512-512 dgemm_tt_kern 331.788729000 0.423578000
exit_omp-512-512-512 dgemm_tt_kern 332.212307000 0.423578000
